lane,laneClass,humanTrace,guestLikeCount,guestCommentCount,botCommentCount,currentlyGoogleNoindex,recommendedAction,rationale,source,boardType,hasSlug,bodyLen,jobExpiresAt,bannedSeo,bannedBrandCopy,bannedSourceTitle,duplicateTitle,publishedAt,id
B,REWRITE,false,0,0,0,false,REWRITE_BRAND_COPY,금지 표현이 우나어가 직접 쓴 SEO 카피(seoTitle/seoDescription)에 있다(노인) — 브랜드 규칙 위반,BOT,JOB,false,325,NULL,노인,노인,,false,2026-06-13,cmqc70zr70000k40ixouc2d56
B,REWRITE,false,0,0,0,false,REWRITE_BRAND_COPY,금지 표현이 우나어가 직접 쓴 SEO 카피(seoTitle/seoDescription)에 있다(시니어) — 브랜드 규칙 위반,BOT,JOB,false,325,NULL,시니어,시니어,,false,2026-03-26,cmn7ewd9e0000ir38npqae9yf
B,REWRITE,false,0,0,0,false,REWRITE_BRAND_COPY,금지 표현이 우나어가 직접 쓴 SEO 카피(seoTitle/seoDescription)에 있다(시니어) — 브랜드 규칙 위반,BOT,JOB,false,325,NULL,시니어,시니어,,false,2026-03-28,cmn9uzmyj0000gg38sdhu2m1t
B,REWRITE,false,0,0,0,false,REWRITE_BRAND_COPY,금지 표현이 우나어가 직접 쓴 SEO 카피(seoTitle/seoDescription)에 있다(시니어) — 브랜드 규칙 위반,BOT,JOB,false,325,NULL,시니어,시니어,,false,2026-07-02,cmr3iqtex0000la3gppcbdsch
B,REWRITE,false,0,0,0,false,REWRITE_BRAND_COPY,금지 표현이 우나어가 직접 쓴 SEO 카피(seoTitle/seoDescription)에 있다(어르신) — 브랜드 규칙 위반,BOT,JOB,false,324,NULL,어르신,어르신,어르신,false,2026-06-22,cmqp09t790000k10j6bpl4t6l
B,REWRITE,false,0,0,1,false,REWRITE_BRAND_COPY,금지 표현이 우나어가 직접 쓴 SEO 카피(seoTitle/seoDescription)에 있다(노인) — 브랜드 규칙 위반,BOT,JOB,false,324,NULL,노인,노인,,false,2026-05-15,cmp6xjmyd0000jl3fciugooa8
B,REWRITE,false,0,0,1,false,REWRITE_BRAND_COPY,금지 표현이 우나어가 직접 쓴 SEO 카피(seoTitle/seoDescription)에 있다(실버) — 브랜드 규칙 위반,BOT,JOB,false,323,NULL,실버,실버,,false,2026-06-04,cmpz7hfb30000k3283swps6ei
B,REWRITE,false,0,0,0,false,REWRITE_BRAND_COPY,금지 표현이 우나어가 직접 쓴 SEO 카피(seoTitle/seoDescription)에 있다(노인·시니어) — 브랜드 규칙 위반,BOT,JOB,false,323,NULL,노인|시니어,노인|시니어,노인,false,2026-07-18,cmrq4xvva0004gz1mh3jed3xe
B,REWRITE,false,0,0,4,false,REWRITE_BRAND_COPY,금지 표현이 우나어가 직접 쓴 SEO 카피(seoTitle/seoDescription)에 있다(노인) — 브랜드 규칙 위반,BOT,JOB,false,321,NULL,노인,노인,,false,2026-05-07,cmovgpby00000hx3f5lm13pqw
B,REWRITE,false,0,0,0,false,REWRITE_BRAND_COPY,금지 표현이 우나어가 직접 쓴 SEO 카피(seoTitle/seoDescription)에 있다(어르신) — 브랜드 규칙 위반,BOT,JOB,false,320,NULL,어르신,어르신,어르신,false,2026-06-09,cmq6ie4r40000l628jdw6f15n
B,REWRITE,false,0,0,0,false,REWRITE_BRAND_COPY,금지 표현이 우나어가 직접 쓴 SEO 카피(seoTitle/seoDescription)에 있다(시니어) — 브랜드 규칙 위반,BOT,JOB,false,317,NULL,시니어,시니어,,false,2026-03-28,cmna8zmi00000ib38gsz1y5ip
B,REWRITE,false,0,0,0,false,REWRITE_BRAND_COPY,금지 표현이 우나어가 직접 쓴 SEO 카피(seoTitle/seoDescription)에 있다(시니어) — 브랜드 규칙 위반,BOT,JOB,false,307,NULL,시니어,시니어,,false,2026-03-26,cmn76ez7s0000l521wiycg8w2
B,REWRITE,false,0,0,0,false,REWRITE_BRAND_COPY,금지 표현이 우나어가 직접 쓴 SEO 카피(seoTitle/seoDescription)에 있다(시니어) — 브랜드 규칙 위반,BOT,JOB,false,305,NULL,시니어,시니어,,false,2026-03-25,cmn5qnxn70000eb21cf6uyufw
B,REWRITE,false,0,0,0,false,REWRITE_BRAND_COPY,금지 표현이 우나어가 직접 쓴 SEO 카피(seoTitle/seoDescription)에 있다(시니어) — 브랜드 규칙 위반,BOT,JOB,false,298,NULL,시니어,시니어,,false,2026-03-25,cmn5kq5q80000f3214amxabh0
B,REWRITE,false,0,0,0,false,REWRITE_BRAND_COPY,금지 표현이 우나어가 직접 쓴 SEO 카피(seoTitle/seoDescription)에 있다(시니어) — 브랜드 규칙 위반,BOT,JOB,false,291,NULL,시니어,시니어,,false,2026-03-25,cmn5z5cmx0000ea38nw9lyujh
B,REWRITE,true,0,1,2,true,REWRITE_AUTO_COMPOSED,금지 표현이 자동 조합 description 에 있다,SHEET,STORY,true,45,,노인,,,false,2026-06-05,cmq11o3a80001z4282dbgy2ag
B,MANUAL_REVIEW,false,0,0,1,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,HUMOR,true,5644,,,,,false,2026-05-13,cmp3luu2r000tlb3fccswhz24
B,MANUAL_REVIEW,false,0,0,0,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,HUMOR,true,2258,,,,,false,2026-05-17,cmpaevker0005ic4etjddzomw
B,MANUAL_REVIEW,false,0,0,4,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,HUMOR,true,673,,,,,false,2026-06-06,cmq1t1rvo00050z283u93iq7v
B,MANUAL_REVIEW,false,0,0,0,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,HUMOR,true,366,,,,,false,2026-05-13,cmp3lv7mf000xlb3ft5bv1zdz
B,NOINDEX_OR_HIDE,false,0,0,4,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,HUMOR,true,245,,,,,false,2026-06-07,cmq3ekxqm0009c42ydau3dnc3
B,NOINDEX_OR_HIDE,false,0,0,4,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,STORY,true,224,,,,,false,2026-06-14,cmqefqlhn00013d0ig4s9gydr
B,NOINDEX_OR_HIDE,false,0,0,2,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,HUMOR,true,220,,,,,false,2026-06-29,cmqyu9yq300092z2yxs55f4p6
B,NOINDEX_OR_HIDE,false,0,0,4,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,HUMOR,true,206,,,,,false,2026-06-21,cmqn4e8hp000dyj2ydv8rog5l
B,NOINDEX_OR_HIDE,false,0,0,2,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,STORY,true,205,,,,,false,2026-05-13,cmp3lsjx10001lb3f8szr7sz2
B,NOINDEX_OR_HIDE,false,0,0,7,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,HUMOR,true,172,,,,,false,2026-07-06,cmr8k0v57000qk62yww8t77xh
B,NOINDEX_OR_HIDE,false,0,0,4,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,HUMOR,true,158,,,,,false,2026-06-23,cmqq49mpk00062l2ye1b7upmb
B,NOINDEX_OR_HIDE,false,0,0,4,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,HUMOR,true,153,,,,,false,2026-06-22,cmqoou46g000ex22yfnef68wd
B,NOINDEX_OR_HIDE,false,0,0,7,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,HUMOR,true,149,,,,,false,2026-07-18,cmrqdwpgc0001ps2y8064ha80
B,NOINDEX_OR_HIDE,false,0,0,4,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,HUMOR,true,147,,,,,false,2026-06-25,cmqsu5dhh000apw2y7q76a78d
B,NOINDEX_OR_HIDE,false,0,0,4,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,STORY,true,142,,,,,false,2026-05-21,cmpfgpe620001ii0bxt34qui3
B,NOINDEX_OR_HIDE,false,0,0,7,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,HUMOR,true,137,,,,,false,2026-07-30,cms74wxrb0007ru2yxm6vhcw9
B,NOINDEX_OR_HIDE,false,0,0,4,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,HUMOR,true,133,,,,,false,2026-06-22,cmqou891q000mqm2ynjyxus7l
B,NOINDEX_OR_HIDE,false,0,0,4,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,HUMOR,true,133,,,,,false,2026-07-07,cmra4gc1v000iwi2ybehoq7ql
B,NOINDEX_OR_HIDE,false,0,0,4,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,HUMOR,true,131,,,,,false,2026-06-24,cmqs55iak000dk32yo19av8eg
B,NOINDEX_OR_HIDE,false,0,0,4,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,HUMOR,true,130,,,,,false,2026-06-03,cmpyb0fku0009zg28covtprx7
B,NOINDEX_OR_HIDE,false,0,0,4,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,HUMOR,true,127,,,,,false,2026-06-25,cmqsu5km0000epw2y4drk3tdh
B,NOINDEX_OR_HIDE,false,0,0,4,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,HUMOR,true,119,,,,,false,2026-06-24,cmqrp4350000yu22y469yp8ra
B,NOINDEX_OR_HIDE,false,0,0,5,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,HUMOR,true,110,,,,,false,2026-07-03,cmr4eperr000ux02y7z0b7ce8
B,NOINDEX_OR_HIDE,false,0,0,4,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,HUMOR,true,110,,,,,false,2026-08-13,cmsr7r32t0001v02ymlug447c
B,NOINDEX_OR_HIDE,false,0,0,2,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,HUMOR,true,105,,,,,false,2026-06-29,cmqyua7y7000d2z2yllfhrnl5
B,NOINDEX_OR_HIDE,false,0,0,4,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,HUMOR,true,104,,,,,false,2026-06-06,cmq2f7j3q00057u2yyhhm0x9m
B,NOINDEX_OR_HIDE,false,0,0,7,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,HUMOR,true,103,,,,,false,2026-07-15,cmrlez9lj000u872yvb3xkahz
B,NOINDEX_OR_HIDE,false,0,0,4,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,HUMOR,true,103,,,,,false,2026-06-05,cmq0zrxmv000aqy2ysj9jtcqq
B,NOINDEX_OR_HIDE,false,0,0,5,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,HUMOR,true,102,,,,,false,2026-07-08,cmrbjwat7000nld2ye21y7imv
B,NOINDEX_OR_HIDE,false,0,0,4,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,HUMOR,true,102,,,,,false,2026-06-05,cmq0edzwp0016622yubjh2llk
B,NOINDEX_OR_HIDE,false,0,0,4,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,HUMOR,true,102,,,,,false,2026-06-05,cmq0edsed0012622ymnmgbxft
B,NOINDEX_OR_HIDE,false,0,0,4,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,HUMOR,true,102,,,,,false,2026-08-08,cmsjpijsr0001rk2ywfvhsmty
B,NOINDEX_OR_HIDE,false,0,0,4,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,HUMOR,true,99,,,,,false,2026-06-07,cmq3ekjiw0001c42yufnwt1dp
B,NOINDEX_OR_HIDE,false,0,0,7,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,HUMOR,true,98,,,,,false,2026-08-03,cmsckbczv0007ho2y04wnl1tm
B,NOINDEX_OR_HIDE,false,0,0,7,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,HUMOR,true,98,,,,,false,2026-08-01,cms9pfvzx000e2m2yy0zucelb
B,NOINDEX_OR_HIDE,false,0,0,6,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,HUMOR,true,98,,,,,false,2026-07-14,cmrjzkk84000zxb2yi3zmlhp8
B,NOINDEX_OR_HIDE,false,0,0,4,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,HUMOR,true,98,,,,,false,2026-06-24,cmqrp3qel000uu22ygp3bj42a
B,NOINDEX_OR_HIDE,false,0,0,7,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,HUMOR,true,97,,,,,false,2026-08-04,cmse4r7tz0001x22y13wlhaez
B,NOINDEX_OR_HIDE,false,0,0,4,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,HUMOR,true,97,,,,,false,2026-07-03,cmr505z5r0014mn2yp3io8gde
B,NOINDEX_OR_HIDE,false,0,0,4,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,HUMOR,true,97,,,,,false,2026-06-23,cmqpzajfg000hyx2yd4m14vi9
B,NOINDEX_OR_HIDE,false,0,0,5,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,HUMOR,true,96,,,,,false,2026-07-01,cmr259tvu0014zv2ykskyc1iy
B,NOINDEX_OR_HIDE,false,0,0,4,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,HUMOR,true,96,,,,,false,2026-06-16,cmqgpn82h000mov2y54ksaygg
B,NOINDEX_OR_HIDE,false,0,0,4,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,HUMOR,true,95,,,,,false,2026-06-09,cmq5z5sy2000pnl2ygcfrdbs7
B,NOINDEX_OR_HIDE,false,0,0,4,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,STORY,true,95,,,,,false,2026-05-31,cmpufb2x3000d0t28u02b1me4
B,NOINDEX_OR_HIDE,false,0,0,4,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,HUMOR,true,93,,,,,false,2026-07-07,cmra9tqg9000nye2y6gja2z2i
B,NOINDEX_OR_HIDE,false,0,0,4,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,HUMOR,true,93,,,,,false,2026-07-06,cmr8ozuig0009f72ym760rtkv
B,NOINDEX_OR_HIDE,false,0,0,4,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,HUMOR,true,89,,,,,false,2026-07-05,cmr7ex75o000ffk2yu2pwlm71
B,NOINDEX_OR_HIDE,false,0,0,7,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,HUMOR,true,83,,,,,false,2026-07-13,cmrip32ks000e0j2ynokvid4b
B,NOINDEX_OR_HIDE,false,0,0,4,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,HUMOR,true,83,,,,,false,2026-06-05,cmq0edhv9000y622yqivmytyf
B,NOINDEX_OR_HIDE,false,0,0,7,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,HUMOR,true,80,,,,,false,2026-07-07,cmraixmg4000ww42ygl5w70ps
B,NOINDEX_OR_HIDE,false,0,0,7,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,HUMOR,true,76,,,,,false,2026-07-08,cmrbp9chp000rnp2yhxgzoctv
B,NOINDEX_OR_HIDE,false,0,0,4,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,HUMOR,true,76,,,,,false,2026-08-08,cmsk2k94a0009jr2ybn71ydnh
B,NOINDEX_OR_HIDE,false,0,0,6,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,HUMOR,true,75,,,,,false,2026-08-03,cmscuog9r0007zz2yyq1pumm9
B,NOINDEX_OR_HIDE,false,0,0,1,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,HUMOR,true,74,,,,,false,2026-08-09,cmsltljtq0001be2yywmotaah
B,NOINDEX_OR_HIDE,false,0,0,2,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,HUMOR,true,73,,,,,false,2026-06-29,cmqyu962h00012z2yyo34d2fz
B,NOINDEX_OR_HIDE,false,0,0,4,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,HUMOR,true,71,,,,,false,2026-06-16,cmqgpmwza000iov2ympaf68ox
B,NOINDEX_OR_HIDE,false,0,0,4,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,HUMOR,true,71,,,,,false,2026-06-16,cmqgpnlu2000qov2yzad08f8e
B,NOINDEX_OR_HIDE,false,0,0,4,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,HUMOR,true,69,,,,,false,2026-06-06,cmq1ory9b0006ej2yv8515sl4
B,NOINDEX_OR_HIDE,false,0,0,1,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,STORY,true,69,,,,,false,2026-05-11,cmp16u2b90001ks2yndcaiz3a
B,NOINDEX_OR_HIDE,false,0,0,4,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,HUMOR,true,65,,,,,false,2026-06-11,cmq9kh64n000mk72ymxf739ox
B,NOINDEX_OR_HIDE,false,0,0,6,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,HUMOR,true,64,,,,,false,2026-07-16,cmrndv96q000b7h2yndeg8zg2
B,NOINDEX_OR_HIDE,false,0,0,6,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,HUMOR,true,64,,,,,false,2026-07-06,cmr9aildu001yhm2yb8s63bpq
B,NOINDEX_OR_HIDE,false,0,0,7,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,HUMOR,true,60,,,,,false,2026-08-01,cms9pfow600082m2y3clnvix3
B,NOINDEX_OR_HIDE,false,0,0,6,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,HUMOR,true,58,,,,,false,2026-07-07,cmra4i0qz001ewi2y0y8xltma
B,NOINDEX_OR_HIDE,false,0,0,5,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,STORY,true,55,,,,,false,2026-05-26,cmpmg5t7i000dm90b5sk5y03j
B,NOINDEX_OR_HIDE,false,0,0,4,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,HUMOR,true,55,,,,,false,2026-06-20,cmqmfek7o000hn52yc8f8c9i1
B,NOINDEX_OR_HIDE,false,0,0,4,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,HUMOR,true,55,,,,,false,2026-06-22,cmqou7zxa000iqm2ydiweiu1p
B,NOINDEX_OR_HIDE,false,0,0,2,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,HUMOR,true,49,,,,,false,2026-07-31,cms8ezuej00071q2yz070jln8
B,NOINDEX_OR_HIDE,false,0,0,2,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,HUMOR,true,46,,,,,false,2026-07-11,cmrg8o676000ldl2yifap0ngc
B,NOINDEX_OR_HIDE,false,0,0,15,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,STORY,true,46,,,,,false,2026-05-17,cmpaewkid000dic4e4ezrqwba
B,NOINDEX_OR_HIDE,false,0,0,2,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,STORY,true,45,,,,,false,2026-07-05,cmr78nzse00064b3gr4e8w4vu
B,NOINDEX_OR_HIDE,false,0,0,2,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,STORY,true,44,,,,,false,2026-07-08,cmrc5n60s0005023g62ieyfx0
B,NOINDEX_OR_HIDE,false,0,0,2,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,STORY,true,44,,,,,false,2026-07-22,cmrwpw6pg00092f1mcn7hu3sv
B,NOINDEX_OR_HIDE,false,0,0,2,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,STORY,true,43,,,,,false,2026-07-17,cmroc7ssi000y3n1m9bq2jnx0
B,NOINDEX_OR_HIDE,false,0,0,2,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,HUMOR,true,43,,,,,false,2026-08-03,cmscr76p3000h0t4s9z5frbnv
B,NOINDEX_OR_HIDE,false,0,0,2,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,STORY,true,43,,,,,false,2026-08-12,cmspg40kq000f0j6hp8q8mzgc
B,NOINDEX_OR_HIDE,false,0,0,2,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,STORY,true,42,,,,,false,2026-08-18,cmsy4kk3b0005ya6hzgniyvm0
B,NOINDEX_OR_HIDE,false,0,0,2,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,STORY,true,42,,,,,false,2026-07-18,cmrqe6q75000f3v1ml20qhd4z
B,NOINDEX_OR_HIDE,false,0,0,2,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,STORY,true,42,,,,,false,2026-07-16,cmrmwn3i600013j2cggj7exu2
B,NOINDEX_OR_HIDE,false,0,0,2,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,STORY,true,41,,,,,false,2026-07-26,cms1ehfpl0005294swcq0ry2t
B,NOINDEX_OR_HIDE,false,0,0,2,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,STORY,true,41,,,,,false,2026-07-24,cmryj14wc0005181m1d7b9lvh
B,NOINDEX_OR_HIDE,false,0,0,2,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,STORY,true,40,,,,,false,2026-07-07,cmraga1ll0010423g1286w04m
B,NOINDEX_OR_HIDE,false,0,0,2,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,STORY,true,40,,,,,false,2026-07-16,cmrmwnci600063j2ciawgczpr
B,NOINDEX_OR_HIDE,false,0,0,2,true,KEEP_NOINDEX,이미 Google noindex 상태다(shouldGoogleNoindexCommunityPost=true) — **신규 실행 작업이 아니다**,SHEET,STORY,true,40,,,,,false,2026-07-06,cmr8oczcx000a3i3gt69bjiht
