verdict,reason,source,boardType,authorReal,bodyLen,viewCount,realTraffic30d,realComment,realLike,guestLike,report,anyComment,bannedSeo,bannedBody,bannedSlug,duplicateTitle,publishedAt,slug,title,id
REVIEW,source=USER 이나 실회원 기준 미충족 — 계정 정체 확인이 선행이다,USER,HUMOR,false,104,908,0,0,0,0,0,0,,,,false,2026-03-21,병원에서-생긴-웃긴-일,병원에서 생긴 웃긴 일 ㅋㅋ,cmn3618kh000ney2uabukvzf8
REVIEW,non-USER(SHEET)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),SHEET,HUMOR,false,104,1329,0,0,0,0,0,4,,,,false,2026-06-06,쇼핑백-중에-이거보다-튼튼한-거-없었음jpg,쇼핑백 중에 이거보다 튼튼한 거 없었음.jpg,cmq2f7j3q00057u2yyhhm0x9m
REVIEW,source=USER 이나 실회원 기준 미충족 — 계정 정체 확인이 선행이다,USER,WEEKLY,false,103,613,0,0,0,0,0,0,,,,false,2026-03-22,,은퇴 후 부부 여행 다녀온 후기 (제주도 3박4일),cmn3618sv000pey2ug1c5q4cy
REVIEW,non-USER(SHEET)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),SHEET,HUMOR,false,103,5675,0,0,0,0,0,7,,,,false,2026-07-15,경상도-사람만-맞출-수-있다는-문제,경상도 사람만 맞출 수 있다는 문제,cmrlez9lj000u872yvb3xkahz
REVIEW,non-USER(SHEET)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),SHEET,HUMOR,false,103,946,0,0,0,0,0,4,,,,false,2026-06-05,식당에서-은근히-많이-겪는-일,식당에서 은근히 많이 겪는 일,cmq0zrxmv000aqy2ysj9jtcqq
REVIEW,non-USER(SHEET)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),SHEET,STORY,false,102,767,0,0,0,1,0,6,,,,false,2026-07-11,애들-대학생인-전업주부,애들 대학생인 전업주부,cmrge83zk00051o2cth5hylsu
REVIEW,non-USER(SHEET)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),SHEET,HUMOR,false,102,515,0,0,0,0,0,5,,,,false,2026-07-08,오른쪽-손을-확인해-보세요,오른쪽 손을 확인해 보세요 ✋,cmrbjwat7000nld2ye21y7imv
REVIEW,non-USER(SHEET)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),SHEET,HUMOR,false,102,731,0,0,0,0,0,4,,,,false,2026-06-05,반지하-살면-생기는-일jpg,반지하 살면 생기는 일.jpg,cmq0edzwp0016622yubjh2llk
REVIEW,non-USER(SHEET)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),SHEET,HUMOR,false,102,1245,0,0,0,0,0,4,,,,false,2026-06-05,다이어트는-동물도-힘든가-봄,다이어트는 동물도 힘든가 봄ㅠ,cmq0edsed0012622ymnmgbxft
REVIEW,non-USER(SHEET)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),SHEET,HUMOR,false,102,410,0,0,0,0,0,4,,,,false,2026-08-08,평양냉면-먹을줄-모르는-사람의-맛-표현,평양냉면 먹을줄 모르는 사람의 맛 표현 ㅋㅋㅋ,cmsjpijsr0001rk2ywfvhsmty
REVIEW,non-USER(SHEET)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),SHEET,HUMOR,false,99,1228,0,0,0,0,0,4,,,,false,2026-06-07,강아지랑-다퉜는데-침대-분위기-어색하다,강아지랑 다퉜는데 침대 분위기 어색하다,cmq3ekjiw0001c42yufnwt1dp
REVIEW,source=USER 이나 실회원 기준 미충족 — 계정 정체 확인이 선행이다,USER,HUMOR,false,99,1803,0,0,0,0,0,0,,,,false,2026-03-23,아들이-보낸-카톡-현웃-터졌어요,아들이 보낸 카톡 ㅋㅋㅋ 현웃 터졌어요,cmn361883000key2ure8fg8p1
REVIEW,non-USER(SHEET)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),SHEET,HUMOR,false,98,2808,0,0,0,0,0,7,,,,false,2026-08-03,외국인들이-실헝하는-한국의-인테리어-스타일,외국인들이 실헝하는 한국의 인테리어 스타일,cmsckbczv0007ho2y04wnl1tm
REVIEW,non-USER(SHEET)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),SHEET,HUMOR,false,98,1380,0,0,0,0,0,7,,,,false,2026-08-01,시끄러운-중국인-관광객을-조용하게-맞는-가이드의-지혜,시끄러운 중국인 관광객을 조용하게 맞는 가이드의 지혜,cms9pfvzx000e2m2yy0zucelb
REVIEW,non-USER(SHEET)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),SHEET,HUMOR,false,98,2554,0,0,0,0,0,6,,,,false,2026-07-14,널부러진-울냥이,널부러진 울냥이 😂,cmrjzkk84000zxb2yi3zmlhp8
REVIEW,non-USER(SHEET)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),SHEET,HUMOR,false,98,438,0,0,0,0,0,4,,,,false,2026-06-24,순금-140억-원어치-실물jpg,순금 140억 원어치 실물.jpg,cmqrp3qel000uu22ygp3bj42a
REVIEW,non-USER(SHEET)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),SHEET,HUMOR,false,97,1399,0,0,0,0,0,7,,,,false,2026-08-04,노숙자-아지트-된-인천공항,노숙자 아지트 된 인천공항,cmse4r7tz0001x22y13wlhaez
REVIEW,non-USER(SHEET)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),SHEET,HUMOR,false,97,453,0,0,0,0,0,4,,,,false,2026-07-03,세계가-어떻게-변하고-있는지jpg,세계가 어떻게 변하고 있는지.jpg,cmr505z5r0014mn2yp3io8gde
REVIEW,non-USER(SHEET)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),SHEET,HUMOR,false,97,598,0,0,0,0,0,4,,,,false,2026-06-23,태어난-지-얼마-안-된-아기소의-치명적인-귀여움jpg,태어난 지 얼마 안 된 아기소의 치명적인 귀여움.jpg,cmqpzajfg000hyx2yd4m14vi9
REVIEW,non-USER(SHEET)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),SHEET,HUMOR,false,96,769,0,0,0,0,0,5,,,,false,2026-07-01,홍콩에서-프렌치-토스트-시켰는데,홍콩에서 프렌치 토스트 시켰는데,cmr259tvu0014zv2ykskyc1iy
REVIEW,non-USER(SHEET)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),SHEET,HUMOR,false,96,1140,0,0,0,0,0,4,,,,false,2026-06-16,진짜-호불호-갈리는-국수콩국수jpg,진짜 호불호 갈리는 국수...콩국수.jpg,cmqgpn82h000mov2y54ksaygg
REVIEW,non-USER(SHEET)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),SHEET,HUMOR,false,95,1357,0,0,0,0,0,4,,,,false,2026-06-09,생수-배송업체-소름돋는-배송-속도,생수 배송업체 소름돋는 배송 속도,cmq5z5sy2000pnl2ygcfrdbs7
REVIEW,non-USER(SHEET)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),SHEET,STORY,false,95,388,0,0,0,0,0,4,,,,false,2026-05-31,남편티에-묻은게-멀로-보이시나요,남편티에 묻은게 멀로 보이시나요??,cmpufb2x3000d0t28u02b1me4
REVIEW,source=USER 이나 실회원 기준 미충족 — 계정 정체 확인이 선행이다,USER,STORY,false,95,1695,0,0,0,0,0,0,,,,false,2026-03-20,손주가-처음-할머니-불렀어요,"손주가 처음 ""할머니"" 불렀어요",cmn3617zs000iey2utnd8ma5o
REVIEW,source=USER 이나 실회원 기준 미충족 — 계정 정체 확인이 선행이다,USER,MAGAZINE,false,94,1193,0,0,0,0,0,0,어르신|시니어,어르신|시니어,,false,2026-03-16,,"스마트폰 사기 피하는 법, 어르신 필독",cmn36199c000tey2udfrw03vo
REVIEW,non-USER(SHEET)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),SHEET,HUMOR,false,93,511,0,0,0,0,0,4,,,,false,2026-07-07,손가락-길이로-식성을-알-수-있음jpg,손가락 길이로 식성을 알 수 있음.jpg,cmra9tqg9000nye2y6gja2z2i
REVIEW,non-USER(SHEET)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),SHEET,LIFE2,false,93,362,0,0,0,1,0,0,,,,false,2026-07-21,국민연금-추납-이천만원-하면-30만원-더-나온다는데-어떻게-하면-좋을까요,국민연금 추납 이천만원 하면 30만원 더 나온다는데 어떻게 하면 좋을까요?,cmruhw2nv000g3r1mo3b1q36a
REVIEW,non-USER(SHEET)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),SHEET,HUMOR,false,93,387,0,0,0,0,0,4,,,,false,2026-07-06,둘중에-절대-포기-못하는-것은-콜라-vs-커피,둘중에 절대 포기 못하는 것은? 콜라 vs 커피,cmr8ozuig0009f72ym760rtkv
REVIEW,non-USER(SHEET)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),SHEET,HUMOR,false,89,630,0,0,0,0,0,4,,,,false,2026-07-05,한국에서-다시는-느끼기-힘들다는-분위기,한국에서 다시는 느끼기 힘들다는 분위기,cmr7ex75o000ffk2yu2pwlm71
REVIEW,source=USER 이나 실회원 기준 미충족 — 계정 정체 확인이 선행이다,USER,MAGAZINE,false,87,1554,0,0,0,0,0,0,,,,false,2026-03-22,,"60대 건강검진, 꼭 챙겨야 할 5가지",cmn3618x2000qey2uz547i9ag
REVIEW,non-USER(ADMIN)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),ADMIN,STORY,false,87,716,0,0,0,1,0,8,,,,false,2026-07-14,,"갱년기, 더 힘든 건 어느 쪽인가요?",cmrjzvek8000104ji53jqczzj
REVIEW,non-USER(SHEET)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),SHEET,HUMOR,false,83,1226,0,0,0,0,0,7,,,,false,2026-07-13,의외로-갈린다는-것,의외로 갈린다는 것,cmrip32ks000e0j2ynokvid4b
REVIEW,non-USER(SHEET)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),SHEET,HUMOR,false,83,669,0,0,0,0,0,4,,,,false,2026-06-05,그-시절-우리들이-환장했던-통닭,그 시절 우리들이 환장했던 통닭,cmq0edhv9000y622yqivmytyf
REVIEW,non-USER(SHEET)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),SHEET,HUMOR,false,80,678,0,0,0,0,0,7,,,,false,2026-07-07,꽃말이-틀림없이-행복해집니다인-꽃,꽃말이 '틀림없이 행복해집니다'인 꽃,cmraixmg4000ww42ygl5w70ps
REVIEW,source=USER 이나 실회원 기준 미충족 — 계정 정체 확인이 선행이다,USER,STORY,false,79,820,0,0,0,0,0,0,,,,false,2026-03-21,자녀에게-용돈-얼마까지-주시나요,자녀에게 용돈 얼마까지 주시나요?,cmn3617ne000fey2uqhgsdexo
REVIEW,source=USER 이나 실회원 기준 미충족 — 계정 정체 확인이 선행이다,USER,HUMOR,false,78,937,0,0,0,0,0,0,,,,false,2026-03-21,요즘-웃긴-동영상-하나-공유할게요,요즘 웃긴 동영상 하나 공유할게요,cmn3618gf000mey2u2jmz43cr
REVIEW,source=USER 이나 실회원 기준 미충족 — 계정 정체 확인이 선행이다,USER,WEEKLY,false,78,1072,0,0,0,0,0,0,,,,false,2026-03-23,,요즘 젊은 사람들 예의 어떻게 생각하세요?,cmn3618on000oey2umia522pm
REVIEW,non-USER(SHEET)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),SHEET,HUMOR,false,76,959,0,0,0,0,0,7,,,,false,2026-07-08,전-세계-나라들의-대표-샐러드salad,전 세계 나라들의 대표 샐러드.salad,cmrbp9chp000rnp2yhxgzoctv
REVIEW,non-USER(SHEET)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),SHEET,HUMOR,false,76,894,0,0,0,0,0,4,,,,false,2026-08-08,무던한-사람들의-특징,무던한 사람들의 특징,cmsk2k94a0009jr2ybn71ydnh
REVIEW,non-USER(SHEET)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),SHEET,HUMOR,false,75,962,0,0,0,0,0,6,,,,false,2026-08-03,가난이-대물림-되는-이유,가난이 대물림 되는 이유,cmscuog9r0007zz2yyq1pumm9
REVIEW,non-USER(SHEET)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),SHEET,HUMOR,false,74,629,0,0,0,0,0,1,,,,false,2026-08-09,이거-만든-놈-나와-빨리-사라져야할-것,이거 만든 놈 나와! 빨리 사라져야할 것,cmsltljtq0001be2yywmotaah
REVIEW,non-USER(SHEET)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),SHEET,HUMOR,false,73,500,0,0,0,0,0,2,,,,false,2026-06-29,고래를-보면-꼭-사진-찍어둬야-하는-이유,고래를 보면 꼭 사진 찍어둬야 하는 이유,cmqyu962h00012z2yyo34d2fz
REVIEW,non-USER(SHEET)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),SHEET,HUMOR,false,71,1198,0,0,0,1,0,3,,,,false,2026-06-22,테니스장-불륜-레전드-불륜이-있을-수-없다는-동호회,"테니스장 불륜 레전드, 불륜이 있을 수 없다는 동호회",cmqpa90dp0001002yrrwblac5
REVIEW,non-USER(SHEET)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),SHEET,HUMOR,false,71,530,0,0,0,1,0,3,,,,false,2026-07-06,요즘-드라마가-너무-폭력적,요즘 드라마가 너무 폭력적...,cmr8w4nmu000d3o3gafiixe0s
REVIEW,non-USER(SHEET)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),SHEET,HUMOR,false,71,983,0,0,0,0,0,4,,,,false,2026-06-16,에어프라이어-처음-산-독일인jpg,에어프라이어 처음 산 독일인.jpg,cmqgpmwza000iov2ympaf68ox
REVIEW,non-USER(SHEET)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),SHEET,HUMOR,false,71,1533,0,0,0,0,0,4,,,,false,2026-06-16,신지-결혼식-김종민-축사jpg,신지 결혼식 김종민 축사.jpg,cmqgpnlu2000qov2yzad08f8e
REVIEW,non-USER(SHEET)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),SHEET,HUMOR,false,69,981,0,0,0,0,0,4,,,,false,2026-06-06,젊은-세대에게는-인기-없다는-안주,젊은 세대에게는 인기 없다는 안주,cmq1ory9b0006ej2yv8515sl4
REVIEW,non-USER(SHEET)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),SHEET,STORY,false,69,377,0,0,0,0,0,1,,,,false,2026-05-11,환갑-넘어서-도전했는데-대박난-신인모델,환갑 넘어서 도전했는데 대박난 신인모델...,cmp16u2b90001ks2yndcaiz3a
REVIEW,non-USER(SHEET)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),SHEET,HUMOR,false,65,1029,0,0,0,0,0,4,,,,false,2026-06-11,고양이랑-놀아주기,고양이랑 놀아주기,cmq9kh64n000mk72ymxf739ox
REVIEW,non-USER(SHEET)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),SHEET,HUMOR,false,64,981,0,0,0,0,0,6,,,,false,2026-07-16,잘못된-상식jpg,잘못된 상식.jpg,cmrndv96q000b7h2yndeg8zg2
REVIEW,non-USER(SHEET)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),SHEET,HUMOR,false,64,848,0,0,0,0,0,6,,,,false,2026-07-06,90년대-대한민국-스트릿-패션-모음,90년대 대한민국 스트릿 패션 모음,cmr9aildu001yhm2yb8s63bpq
REVIEW,non-USER(SHEET)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),SHEET,HUMOR,false,60,3461,0,0,0,0,0,7,,,,false,2026-08-01,지방직이-알려주는-중앙-정부-사업-꼬이는-과정,지방직이 알려주는 중앙 정부 사업 꼬이는 과정,cms9pfow600082m2y3clnvix3
REVIEW,non-USER(SHEET)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),SHEET,HUMOR,false,58,988,0,0,0,0,0,6,,,,false,2026-07-07,정일영-교수의-공황장애-치료법jpg,정일영 교수의 공황장애 치료법.jpg,cmra4i0qz001ewi2y0y8xltma
REVIEW,non-USER(SHEET)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),SHEET,HUMOR,false,56,1368,0,0,0,1,0,4,,,,false,2026-06-12,유전적-문제로-라면을-먹어야하는-여자,유전적 문제로 라면을 먹어야하는 여자,cmqaerotx00014d0iyeqixm2y
REVIEW,non-USER(SHEET)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),SHEET,STORY,false,55,339,0,0,0,0,0,5,,,,false,2026-05-26,한국의-흔한-난초,한국의 흔한 난초,cmpmg5t7i000dm90b5sk5y03j
REVIEW,non-USER(SHEET)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),SHEET,HUMOR,false,55,555,0,0,0,0,0,4,,,,false,2026-06-20,일본에서-시킨-김치볶음밥,일본에서 시킨 김치볶음밥,cmqmfek7o000hn52yc8f8c9i1
REVIEW,non-USER(SHEET)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),SHEET,HUMOR,false,55,549,0,0,0,0,0,4,,,,false,2026-06-22,에어컨-설치-이거-맞냐,에어컨 설치 이거 맞냐,cmqou7zxa000iqm2ydiweiu1p
REVIEW,non-USER(SHEET)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),SHEET,HUMOR,false,49,982,0,0,0,0,0,2,,,,false,2026-07-31,스레드에서-논란이-된-투표-주제,스레드에서 논란이 된 투표 주제,cms8ezuej00071q2yz070jln8
REVIEW,non-USER(SHEET)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),SHEET,HUMOR,false,46,483,0,0,0,0,0,2,,,,false,2026-07-11,금이-녹슬지-않는-원자학적-원인을-과학자들이-발견,금이 녹슬지 않는 원자학적 원인을 과학자들이 발견,cmrg8o676000ldl2yifap0ngc
REVIEW,non-USER(SHEET)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),SHEET,STORY,false,46,584,0,0,0,0,0,15,,,,false,2026-05-17,야식을-왜-먹는지-알-것만-같아,야식을 왜 먹는지 알 것만 같아,cmpaewkid000dic4e4ezrqwba
REVIEW,실제 SEO 노출면(title/description) 금지 표현(노인) — 삭제가 아니라 문구 정정 대상,SHEET,STORY,false,45,1037,0,0,0,0,0,3,노인,노인,,false,2026-06-05,인생이-힘든데요,인생이 힘든데요,cmq11o3a80001z4282dbgy2ag
REVIEW,non-USER(SHEET)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),SHEET,STORY,false,45,317,0,0,0,0,0,2,,,,false,2026-07-05,스타일러-추천하십니까,스타일러 추천하십니까?,cmr78nzse00064b3gr4e8w4vu
REVIEW,non-USER(SHEET)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),SHEET,STORY,false,44,585,0,0,0,0,0,2,,,,false,2026-07-08,육체적-정신적으로-건강하신-8090-부모님들,육체적 정신적으로 건강하신 8090 부모님들,cmrc5n60s0005023g62ieyfx0
REVIEW,non-USER(SHEET)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),SHEET,STORY,false,44,239,0,0,0,0,0,2,,,,false,2026-07-22,상견례-예정인데요,상견례 예정인데요,cmrwpw6pg00092f1mcn7hu3sv
REVIEW,non-USER(SHEET)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),SHEET,STORY,false,43,401,0,0,0,0,0,2,,,,false,2026-07-17,50살인데-결혼했어요-미스에요-이런-소리-들음-동안,50살인데 결혼했어요? 미스에요? 이런 소리 들음 동안?,cmroc7ssi000y3n1m9bq2jnx0
REVIEW,non-USER(SHEET)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),SHEET,HUMOR,false,43,906,0,0,0,0,0,2,,,,false,2026-08-03,유부녀킬러-보는데-공효진-연기를-너무-못하는-것-같아요,유부녀킬러 보는데 공효진 연기를 너무 못하는: 것 같아요,cmscr76p3000h0t4s9z5frbnv
REVIEW,non-USER(SHEET)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),SHEET,STORY,false,43,279,0,0,0,0,0,2,,,,false,2026-08-12,자식-분들-재수시키는-분들-있어요,자식 분들 재수시키는 분들 있어요?,cmspg40kq000f0j6hp8q8mzgc
REVIEW,non-USER(SHEET)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),SHEET,STORY,false,42,375,0,0,0,0,0,2,,,,false,2026-08-18,우리-아들-직업-걱정이-되네요-한의사-vs-변호사,우리 아들 직업 걱정이 되네요. 한의사 vs 변호사,cmsy4kk3b0005ya6hzgniyvm0
REVIEW,non-USER(SHEET)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),SHEET,STORY,false,42,612,0,0,0,0,0,2,,,,false,2026-07-18,마트-냉동피자-추천해주세요,마트 냉동피자 추천해주세요~,cmrqe6q75000f3v1ml20qhd4z
REVIEW,non-USER(SHEET)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),SHEET,STORY,false,42,343,0,0,0,0,0,2,,,,false,2026-07-16,북해도여행페키지,북해도여행페키지,cmrmwn3i600013j2cggj7exu2
REVIEW,non-USER(SHEET)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),SHEET,STORY,false,41,294,0,0,0,0,0,2,,,,false,2026-07-26,오늘-일요일인데-택배가-오네요,오늘 일요일인데 택배가 오네요?,cms1ehfpl0005294swcq0ry2t
REVIEW,non-USER(SHEET)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),SHEET,STORY,false,41,296,0,0,0,0,0,2,,,,false,2026-07-24,스님들-보니-돈이-행복의-우선순위가-아닌듯,스님들 보니 돈이 행복의 우선순위가 아닌듯,cmryj14wc0005181m1d7b9lvh
REVIEW,non-USER(SHEET)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),SHEET,STORY,false,40,315,0,0,0,0,0,2,,,,false,2026-07-07,운전할-때-짜증-한-번-안-내는-남편-두신-분,운전할 때 짜증 한 번 안 내는 남편 두신 분,cmraga1ll0010423g1286w04m
REVIEW,non-USER(SHEET)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),SHEET,STORY,false,40,89,0,0,0,0,0,2,,,,false,2026-07-16,장가계-패키지-추천해주세요,장가계 패키지 추천해주세요,cmrmwnci600063j2ciawgczpr
REVIEW,non-USER(SHEET)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),SHEET,STORY,false,40,470,0,0,0,0,0,2,,,,false,2026-07-06,자취하는-대학생-브리타-정수기-관리-힘들겠죠,자취하는 대학생 브리타 정수기 관리 힘들겠죠,cmr8oczcx000a3i3gt69bjiht
REVIEW,non-USER(SHEET)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),SHEET,STORY,false,40,286,0,0,0,0,0,2,,,,false,2026-07-15,창문형에어컨-위험하지-않나요,창문형에어컨 위험하지 않나요?,cmrmps7qp00013m1m5dpi3ivm
REVIEW,non-USER(SHEET)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),SHEET,HUMOR,false,39,363,0,0,0,0,0,6,,,,false,2026-05-26,집-가는-길에-항상-나를-꼬시는-애,집 가는 길에 항상 나를 꼬시는 애,cmpm3dauy0009ia0bext2vmc2
REVIEW,non-USER(SHEET)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),SHEET,STORY,false,38,654,0,0,0,0,0,2,,,,false,2026-07-29,딸을-기필코-부자에게-시집-보내려는-제-친구의-심리가-궁금하네요,딸을 기필코 부자에게 시집 보내려는 제 친구의 심리가 궁금하네요.,cms65z1zh0009454sfsga2niy
REVIEW,non-USER(SHEET)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),SHEET,STORY,false,37,307,0,0,0,0,0,2,,,,false,2026-08-11,딱-5년만-산다면-어떤것을-하시겠어요,딱 5년만 산다면 어떤것을 하시겠어요?,cmso378yn000d2d4skim0wuzh
REVIEW,non-USER(SHEET)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),SHEET,STORY,false,37,144,0,0,0,0,0,2,,,,false,2026-08-06,난-정말-엄마-사랑-많이-받고-자랐다,난 정말 엄마 사랑 많이 받고 자랐다,cmsgwt4c600010c4s18a6kgt5
REVIEW,non-USER(SHEET)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),SHEET,STORY,false,37,189,0,0,0,0,0,2,,,,false,2026-07-17,수국-어떤-색이-예쁜가요,수국 어떤 색이 예쁜가요?,cmroc6jql00053n1mxap06zmj
REVIEW,non-USER(SHEET)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),SHEET,STORY,false,37,226,0,0,0,0,0,2,,,,false,2026-07-30,폐경되면-기미-없어진다더니,폐경되면 기미 없어진다더니,cms6wdk9h00090q11lp9ecbuf
REVIEW,non-USER(SHEET)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),SHEET,STORY,false,37,414,0,0,0,0,0,4,,,,false,2026-06-01,방에서-누어있으먄-달이-보이는데,방에서 누어있으먄 달이 보이는데,cmpvhwq1c00050z28w4boag39
REVIEW,source=USER 이나 실회원 기준 미충족 — 계정 정체 확인이 선행이다,USER,JOB,false,37,406,0,0,0,0,0,0,,,,false,2026-03-20,,카페 주방 보조,cmn3619u2000yey2uwsd4adtl
REVIEW,non-USER(SHEET)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),SHEET,STORY,false,36,307,0,0,0,0,0,2,,,,false,2026-08-07,조카가-지-부모-모르게-내용-펑,조카가 지 부모 모르게 내용 펑,cmsicekwd000n5k4seablyskm
REVIEW,non-USER(SHEET)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),SHEET,STORY,false,36,621,0,0,0,0,0,2,,,,false,2026-07-25,50넘어-이쁘려면,50넘어 이쁘려면,cmrzy8qq6000f2m4s2y09gj9x
REVIEW,non-USER(SHEET)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),SHEET,STORY,false,36,249,0,0,0,0,0,1,,,,false,2026-07-04,청소기-매일-돌리세요-일주일에-한번은,청소기 매일 돌리세요? 일주일에 한번은,cmr63p9it00013k3go6ba8fv6
REVIEW,non-USER(SHEET)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),SHEET,STORY,false,36,189,0,0,0,0,0,2,,,,false,2026-07-19,50-넘어-다이어트-안힘드나요,50 넘어 다이어트 안힘드나요?,cmrr79ifh00050b1m2tjbe84p
REVIEW,non-USER(SHEET)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),SHEET,STORY,false,35,523,0,0,0,0,0,2,,,,false,2026-07-11,나트랑-자유여행-난이도-상중하,나트랑 자유여행 난이도 상중하,cmrge8atd000c1o2cikc23x53
REVIEW,source=USER 이나 실회원 기준 미충족 — 계정 정체 확인이 선행이다,USER,JOB,false,34,562,0,0,0,0,0,0,,,,false,2026-03-23,,도서관 사서 보조,cmn3619dk000uey2u7wkw773v
REVIEW,non-USER(SHEET)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),SHEET,STORY,false,34,319,0,0,0,0,0,2,,,,false,2026-07-17,요즘-매일-팥빙수-먹어요,요즘 매일 팥빙수 먹어요.,cmroc70t5000i3n1matzqp6tm
REVIEW,non-USER(SHEET)·실반응 0·실조회 0 — 정책 결정 필요(자동 판정 불가),SHEET,STORY,false,32,353,0,0,0,0,0,2,,,,false,2026-07-30,여름에-꼭-듣는-좋아하는-노래-있으세요,여름에 꼭 듣는 좋아하는 노래 있으세요?,cms70gubn000h0o4sdjk3dty9
